4,Grafton,grfazfton,0.403921569,0.447058824,0.4,0.380392157,0.478431373,0.4,0.454901961,0.435294118,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Grafton,graffton,0.403921569,0.447058824,0.380392157,0.4,0.4,0.454901961,0.435294118,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Grasmere,grsmee,0.403921569,0.447058824,0.450980392,0.42745098,0.396078431,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Grasmere,grasmerew,0.403921569,0.447058824,0.380392157,0.450980392,0.42745098,0.396078431,0.447058824,0.396078431,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Grasmere,grasmerre,0.403921569,0.447058824,0.380392157,0.450980392,0.42745098,0.396078431,0.447058824,0.447058824,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Grasmere,"grassm,ere",0.403921569,0.447058824,0.380392157,0.450980392,0.450980392,0.42745098,0.17254902,0.396078431,0.447058824,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Grasmere,gramnere,0.403921569,0.447058824,0.380392157,0.42745098,0.431372549,0.396078431,0.447058824,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Green Bay,greenm bay,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.42745098,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Green Bay,greewn bay,0.403921569,0.447058824,0.396078431,0.396078431,0.466666667,0.431372549,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Green Bay,greennh bay,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.431372549,0.407843137,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Green Bay,hreeen bay,0.407843137,0.447058824,0.396078431,0.396078431,0.396078431,0.431372549,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Green Bay,gfreen ba,0.403921569,0.4,0.447058824,0.396078431,0.396078431,0.431372549,0.125490196,0.384313725,0.380392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Green Island,green islland,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.125490196,0.411764706,0.450980392,0.423529412,0.423529412,0.380392157,0.431372549,0.392156863,0,0,0,0,0,0,0,0,0,0,0
7,Green Island,greeen island,0.403921569,0.447058824,0.396078431,0.396078431,0.396078431,0.431372549,0.125490196,0.411764706,0.450980392,0.423529412,0.380392157,0.431372549,0.392156863,0,0,0,0,0,0,0,0,0,0,0
7,Green Island,greden island,0.403921569,0.447058824,0.396078431,0.392156863,0.396078431,0.431372549,0.125490196,0.411764706,0.450980392,0.423529412,0.380392157,0.431372549,0.392156863,0,0,0,0,0,0,0,0,0,0,0
7,Green Island,green isslan,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.125490196,0.411764706,0.450980392,0.450980392,0.423529412,0.380392157,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0
7,Green Island,green islland,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.125490196,0.411764706,0.450980392,0.423529412,0.423529412,0.380392157,0.431372549,0.392156863,0,0,0,0,0,0,0,0,0,0,0
8,Greenacres,greenacrfe,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.380392157,0.388235294,0.447058824,0.4,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Greenacres,greenares,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.380392157,0.447058824,0.396078431,0.450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Greenacres,grreenacres,0.403921569,0.447058824,0.447058824,0.396078431,0.396078431,0.431372549,0.380392157,0.388235294,0.447058824,0.396078431,0.450980392,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Greenacres,greenacers,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.380392157,0.388235294,0.396078431,0.447058824,0.450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Greenacres,greenares,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.380392157,0.447058824,0.396078431,0.450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Greenlane,greenlan,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.423529412,0.380392157,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Greenlane,grteenlane,0.403921569,0.447058824,0.454901961,0.396078431,0.396078431,0.431372549,0.423529412,0.380392157,0.431372549,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Greenlane,greeenl.ane,0.403921569,0.447058824,0.396078431,0.396078431,0.396078431,0.431372549,0.423529412,0.180392157,0.380392157,0.431372549,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Greenlane,greenlanje,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.423529412,0.380392157,0.431372549,0.415686275,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Greenlane,greeenlane,0.403921569,0.447058824,0.396078431,0.396078431,0.396078431,0.431372549,0.423529412,0.380392157,0.431372549,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Greenmeadows,ggreenmeadows,0.403921569,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.42745098,0.396078431,0.380392157,0.392156863,0.435294118,0.466666667,0.450980392,0,0,0,0,0,0,0,0,0,0,0
10,Greenmeadows,greeenmeadows,0.403921569,0.447058824,0.396078431,0.396078431,0.396078431,0.431372549,0.42745098,0.396078431,0.380392157,0.392156863,0.435294118,0.466666667,0.450980392,0,0,0,0,0,0,0,0,0,0,0
10,Greenmeadows,greenmedws,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.42745098,0.396078431,0.392156863,0.466666667,0.450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Greenmeadows,greedenmeadows,0.403921569,0.447058824,0.396078431,0.396078431,0.392156863,0.396078431,0.431372549,0.42745098,0.396078431,0.380392157,0.392156863,0.435294118,0.466666667,0.450980392,0,0,0,0,0,0,0,0,0,0
10,Greenmeadows,greenmeaddeows,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.42745098,0.396078431,0.380392157,0.392156863,0.392156863,0.396078431,0.435294118,0.466666667,0.450980392,0,0,0,0,0,0,0,0,0,0
11,Westmere,wesmnere,0.466666667,0.396078431,0.450980392,0.42745098,0.431372549,0.396078431,0.447058824,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Westmere,westmeesre,0.466666667,0.396078431,0.450980392,0.454901961,0.42745098,0.396078431,0.396078431,0.450980392,0.447058824,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Westmere,wstmer,0.466666667,0.450980392,0.454901961,0.42745098,0.396078431,0.447058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Westmere,wedstmere,0.466666667,0.396078431,0.392156863,0.450980392,0.454901961,0.42745098,0.396078431,0.447058824,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Westmere,weestmered,0.466666667,0.396078431,0.396078431,0.450980392,0.454901961,0.42745098,0.396078431,0.447058824,0.396078431,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Grenada Village,grenad aillage,0.403921569,0.447058824,0.396078431,0.431372549,0.380392157,0.392156863,0.125490196,0.380392157,0.411764706,0.423529412,0.423529412,0.380392157,0.403921569,0.396078431,0,0,0,0,0,0,0,0,0,0
12,Grenada Village,grenada vllage,0.403921569,0.447058824,0.396078431,0.431372549,0.380392157,0.392156863,0.380392157,0.125490196,0.462745098,0.423529412,0.423529412,0.380392157,0.403921569,0.396078431,0,0,0,0,0,0,0,0,0,0
12,Grenada Village,grenada villlage,0.403921569,0.447058824,0.396078431,0.431372549,0.380392157,0.392156863,0.380392157,0.125490196,0.462745098,0.411764706,0.423529412,0.423529412,0.423529412,0.380392157,0.403921569,0.396078431,0,0,0,0,0,0,0,0
12,Grenada Village,greenada village,0.403921569,0.447058824,0.396078431,0.396078431,0.431372549,0.380392157,0.392156863,0.380392157,0.125490196,0.462745098,0.411764706,0.423529412,0.423529412,0.380392157,0.403921569,0.396078431,0,0,0,0,0,0,0,0
12,Grenada Village,grenaqda village,0.403921569,0.447058824,0.396078431,0.431372549,0.380392157,0.443137255,0.392156863,0.380392157,0.125490196,0.462745098,0.411764706,0.423529412,0.423529412,0.380392157,0.403921569,0.396078431,0,0,0,0,0,0,0,0
13,Grey Lynn,greey lynn,0.403921569,0.447058824,0.396078431,0.396078431,0.474509804,0.125490196,0.423529412,0.474509804,0.431372549,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Grey Lynn,grey lynhn,0.403921569,0.447058824,0.396078431,0.474509804,0.125490196,0.423529412,0.474509804,0.431372549,0.407843137,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Grey Lynn,grey ltnn,0.403921569,0.447058824,0.396078431,0.474509804,0.125490196,0.423529412,0.454901961,0.431372549,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Grey Lynn,gbrey lyn,0.403921569,0.384313725,0.447058824,0.396078431,0.474509804,0.125490196,0.423529412,0.474509804,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Grey Lynn,grey  lyynn,0.403921569,0.447058824,0.396078431,0.474509804,0.125490196,0.125490196,0.423529412,0.474509804,0.474509804,0.431372549,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Halfway Bush,haalfway  bush,0.407843137,0.380392157,0.380392157,0.423529412,0.4,0.466666667,0.380392157,0.474509804,0.125490196,0.125490196,0.384313725,0.458823529,0.450980392,0.407843137,0,0,0,0,0,0,0,0,0,0
14,Halfway Bush,halfway6 bush,0.407843137,0.380392157,0.423529412,0.4,0.466666667,0.380392157,0.474509804,0.211764706,0.125490196,0.384313725,0.458823529,0.450980392,0.407843137,0,0,0,0,0,0,0,0,0,0,0
14,Halfway Bush,halfw abush,0.407843137,0.380392157,0.423529412,0.4,0.466666667,0.125490196,0.380392157,0.384313725,0.458823529,0.450980392,0.407843137,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Halfway Bush,hjalfway bus,0.407843137,0.415686275,0.380392157,0.423529412,0.4,0.466666667,0.380392157,0.474509804,0.125490196,0.384313725,0.458823529,0.450980392,0,0,0,0,0,0,0,0,0,0,0,0
14,Halfway Bush,halfway bujsh,0.407843137,0.380392157,0.423529412,0.4,0.466666667,0.380392157,0.474509804,0.125490196,0.384313725,0.458823529,0.415686275,0.450980392,0.407843137,0,0,0,0,0,0,0,0,0,0,0
15,Hampstead,hhampstead,0.407843137,0.407843137,0.380392157,0.42745098,0.439215686,0.450980392,0.454901961,0.396078431,0.380392157,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Hampstead,hampsstead,0.407843137,0.380392157,0.42745098,0.439215686,0.450980392,0.450980392,0.454901961,0.396078431,0.380392157,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Hampstead,hampsteax,0.407843137,0.380392157,0.42745098,0.439215686,0.450980392,0.454901961,0.396078431,0.380392157,0.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Hampstead,hampteazd,0.407843137,0.380392157,0.42745098,0.439215686,0.454901961,0.396078431,0.380392157,0.478431373,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Hampstead,hammpstead,0.407843137,0.380392157,0.42745098,0.42745098,0.439215686,0.450980392,0.454901961,0.396078431,0.380392157,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Westgate,wesdtgat,0.466666667,0.396078431,0.450980392,0.392156863,0.454901961,0.403921569,0.380392157,0.454901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Westgate,wwestygate,0.466666667,0.466666667,0.396078431,0.450980392,0.454901961,0.474509804,0.403921569,0.380392157,0.454901961,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Westgate,westgatee,0.466666667,0.396078431,0.450980392,0.454901961,0.403921569,0.380392157,0.454901961,0.396078431,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Westgate,wesstgte,0.466666667,0.396078431,0.450980392,0.450980392,0.454901961,0.403921569,0.454901961,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Westgate,wesstate,0.466666667,0.396078431,0.450980392,0.450980392,0.454901961,0.380392157,0.454901961,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Te Rapa Park,te rapa ar,0.454901961,0.396078431,0.125490196,0.447058824,0.380392157,0.439215686,0.380392157,0.125490196,0.380392157,0.447058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Te Rapa Park,te rapa park,0.454901961,0.396078431,0.125490196,0.447058824,0.380392157,0.439215686,0.380392157,0.125490196,0.439215686,0.380392157,0.447058824,0.419607843,0,0,0,0,0,0,0,0,0,0,0,0
17,Te Rapa Park,t rapa park,0.454901961,0.125490196,0.447058824,0.380392157,0.439215686,0.380392157,0.125490196,0.439215686,0.380392157,0.447058824,0.419607843,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Te Rapa Park,te   rapa park,0.454901961,0.396078431,0.125490196,0.125490196,0.125490196,0.447058824,0.380392157,0.439215686,0.380392157,0.125490196,0.439215686,0.380392157,0.447058824,0.419607843,0,0,0,0,0,0,0,0,0,0
17,Te Rapa Park,t apa park,0.454901961,0.125490196,0.380392157,0.439215686,0.380392157,0.125490196,0.439215686,0.380392157,0.447058824,0.419607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Hillcrest,hillccreest,0.407843137,0.411764706,0.423529412,0.423529412,0.388235294,0.388235294,0.447058824,0.396078431,0.396078431,0.450980392,0.454901961,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Hillcrest,hillcxrst,0.407843137,0.411764706,0.423529412,0.423529412,0.388235294,0.470588235,0.447058824,0.450980392,0.454901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Hillcrest,hilcrest,0.407843137,0.411764706,0.423529412,0.388235294,0.447058824,0.396078431,0.450980392,0.454901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Hillcrest,hikllcreest,0.407843137,0.411764706,0.419607843,0.423529412,0.423529412,0.388235294,0.447058824,0.396078431,0.396078431,0.450980392,0.454901961,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Hillcrest,hilcrest,0.407843137,0.411764706,0.423529412,0.388235294,0.447058824,0.396078431,0.450980392,0.454901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Silverdale,silverdae3,0.450980392,0.411764706,0.423529412,0.462745098,0.396078431,0.447058824,0.392156863,0.380392157,0.396078431,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Silverdale,silverdalpe,0.450980392,0.411764706,0.423529412,0.462745098,0.396078431,0.447058824,0.392156863,0.380392157,0.423529412,0.439215686,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Silverdale,sii8lverdale,0.450980392,0.411764706,0.411764706,0.219607843,0.423529412,0.462745098,0.396078431,0.447058824,0.392156863,0.380392157,0.423529412,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0
19,Silverdale,silverdal.e,0.450980392,0.411764706,0.423529412,0.462745098,0.396078431,0.447058824,0.392156863,0.380392157,0.423529412,0.180392157,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Silverdale,silverdle,0.450980392,0.411764706,0.423529412,0.462745098,0.396078431,0.447058824,0.392156863,0.423529412,0.396078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Enderley,enderley,0.396078431,0.431372549,0.392156863,0.396078431,0.447058824,0.423529412,0.396078431,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Enderley,nderlley,0.431372549,0.392156863,0.396078431,0.447058824,0.423529412,0.423529412,0.396078431,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Enderley,enderlewy,0.396078431,0.431372549,0.392156863,0.396078431,0.447058824,0.423529412,0.396078431,0.466666667,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Enderley,eenerley,0.396078431,0.396078431,0.431372549,0.396078431,0.447058824,0.423529412,0.396078431,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Enderley,endertleey,0.396078431,0.431372549,0.392156863,0.396078431,0.447058824,0.454901961,0.423529412,0.396078431,0.396078431,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Fitzroy,ffitzroy,0.4,0.4,0.411764706,0.454901961,0.478431373,0.447058824,0.435294118,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Fitzroy,fitzroyh,0.4,0.411764706,0.454901961,0.478431373,0.447058824,0.435294118,0.474509804,0.407843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Fitzroy,fi9tzroy,0.4,0.411764706,0.223529412,0.454901961,0.478431373,0.447058824,0.435294118,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Fitzroy,fitroy,0.4,0.411764706,0.454901961,0.447058824,0.435294118,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Fitzroy,fitzrooy,0.4,0.411764706,0.454901961,0.478431373,0.447058824,0.435294118,0.435294118,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Harrowfield,hrrowfcield,0.407843137,0.447058824,0.447058824,0.435294118,0.466666667,0.4,0.388235294,0.411764706,0.396078431,0.423529412,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Harrowfield,harrowfielld,0.407843137,0.380392157,0.447058824,0.447058824,0.435294118,0.466666667,0.4,0.411764706,0.396078431,0.423529412,0.423529412,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0
22,Harrowfield,hazrrowffield,0.407843137,0.380392157,0.478431373,0.447058824,0.447058824,0.435294118,0.466666667,0.4,0.4,0.411764706,0.396078431,0.423529412,0.392156863,0,0,0,0,0,0,0,0,0,0,0
22,Harrowfield,harrowfiel,0.407843137,0.380392157,0.447058824,0.447058824,0.435294118,0.466666667,0.4,0.411764706,0.396078431,0.423529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Harrowfield,harrowfielkd,0.407843137,0.380392157,0.447058824,0.447058824,0.435294118,0.466666667,0.4,0.411764706,0.396078431,0.423529412,0.419607843,0.392156863,0,0,0,0,0,0,0,0,0,0,0,0
23,Rototuna North,rototunna north,0.447058824,0.435294118,0.454901961,0.435294118,0.454901961,0.458823529,0.431372549,0.431372549,0.380392157,0.125490196,0.431372549,0.435294118,0.447058824,0.454901961,0.407843137,0,0,0,0,0,0,0,0,0
23,Rototuna North,rototua northb,0.447058824,0.435294118,0.454901961,0.435294118,0.454901961,0.458823529,0.380392157,0.125490196,0.431372549,0.435294118,0.447058824,0.454901961,0.407843137,0.384313725,0,0,0,0,0,0,0,0,0,0
23,Rototuna North,rot5otuna north,0.447058824,0.435294118,0.454901961,0.207843137,0.435294118,0.454901961,0.458823529,0.431372549,0.380392157,0.125490196,0.431372549,0.435294118,0.447058824,0.454901961,0.407843137,0,0,0,0,0,0,0,0,0
23,Rototuna North,rototuna northu,0.447058824,0.435294118,0.454901961,0.435294118,0.454901961,0.458823529,0.431372549,0.380392157,0.125490196,0.431372549,0.435294118,0.447058824,0.454901961,0.407843137,0.458823529,0,0,0,0,0,0,0,0,0
23,Rototuna North,rtototuna north,0.447058824,0.454901961,0.435294118,0.454901961,0.435294118,0.454901961,0.458823529,0.431372549,0.380392157,0.125490196,0.431372549,0.435294118,0.447058824,0.454901961,0.407843137,0,0,0,0,0,0,0,0,0
24,Western Heights,westgern hejghts,0.466666667,0.396078431,0.450980392,0.454901961,0.403921569,0.396078431,0.447058824,0.431372549,0.125490196,0.407843137,0.396078431,0.415686275,0.403921569,0.407843137,0.454901961,0.450980392,0,0,0,0,0,0,0,0
24,Western Heights,wesztern heights,0.466666667,0.396078431,0.450980392,0.478431373,0.454901961,0.396078431,0.447058824,0.431372549,0.125490196,0.407843137,0.396078431,0.411764706,0.403921569,0.407843137,0.454901961,0.450980392,0,0,0,0,0,0,0,0
24,Western Heights,westernh heights,0.466666667,0.396078431,0.450980392,0.454901961,0.396078431,0.447058824,0.431372549,0.407843137,0.125490196,0.407843137,0.396078431,0.411764706,0.403921569,0.407843137,0.454901961,0.450980392,0,0,0,0,0,0,0,0
24,Western Heights,wetedrn heights,0.466666667,0.396078431,0.454901961,0.396078431,0.392156863,0.447058824,0.431372549,0.125490196,0.407843137,0.396078431,0.411764706,0.403921569,0.407843137,0.454901961,0.450980392,0,0,0,0,0,0,0,0,0
24,Western Heights,western hei9gvhts,0.466666667,0.396078431,0.450980392,0.454901961,0.396078431,0.447058824,0.431372549,0.125490196,0.407843137,0.396078431,0.411764706,0.223529412,0.403921569,0.462745098,0.407843137,0.454901961,0.450980392,0,0,0,0,0,0,0
25,Nawton,nawtonn ,0.431372549,0.380392157,0.466666667,0.454901961,0.435294118,0.431372549,0.431372549,0.125490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Nawton,jawton,0.415686275,0.380392157,0.466666667,0.454901961,0.435294118,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Nawton,mmawton,0.42745098,0.42745098,0.380392157,0.466666667,0.454901961,0.435294118,0.431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Nawton,nwto,0.431372549,0.466666667,0.454901961,0.435294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Nawton,nawtoo,0.431372549,0.380392157,0.466666667,0.454901961,0.435294118,0.435294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Hannahs Bay,hannahs bay,0.407843137,0.380392157,0.431372549,0.431372549,0.380392157,0.407843137,0.450980392,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Hannahs Bay,hanjnahs bay,0.407843137,0.380392157,0.431372549,0.415686275,0.431372549,0.380392157,0.407843137,0.450980392,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0
26,Hannahs Bay,hannahbs by,0.407843137,0.380392157,0.431372549,0.431372549,0.380392157,0.407843137,0.384313725,0.450980392,0.125490196,0.384313725,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Hannahs Bay,hannahs ay,0.407843137,0.380392157,0.431372549,0.431372549,0.380392157,0.407843137,0.450980392,0.125490196,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Hannahs Bay,hannahsbbay,0.407843137,0.380392157,0.431372549,0.431372549,0.380392157,0.407843137,0.450980392,0.384313725,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Titahi Bay,tittahi bay,0.454901961,0.411764706,0.454901961,0.454901961,0.380392157,0.407843137,0.411764706,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Titahi Bay,titaazhi bay,0.454901961,0.411764706,0.454901961,0.380392157,0.380392157,0.478431373,0.407843137,0.411764706,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0
27,Titahi Bay,titahhi bay,0.454901961,0.411764706,0.454901961,0.380392157,0.407843137,0.407843137,0.411764706,0.125490196,0.384313725,0.380392157,0.474509804,0,0,0,0,0,0,0,0,0,0,0,0,0
